time,open,high,low,close
1702927800.0,2027.125,2027.248,2026.485,2027.098
1702928700.0,2027.075,2027.355,2025.835,2026.195
1702929600.0,2026.215,2026.445,2025.475,2026.025
1702930500.0,2026.025,2026.565,2025.685,2026.415
1702931400.0,2026.345,2026.685,2025.795,2025.995
1702932300.0,2025.965,2026.848,2025.915,2026.405
1702933200.0,2026.385,2026.975,2026.195,2026.365
1702934100.0,2026.375,2026.985,2026.285,2026.875
1702935000.0,2026.838,2027.188,2026.628,2027.078
1702935900.0,2027.015,2027.288,2026.785,2026.984
1702940400.0,2026.828,2027.798,2026.435,2027.234
1702941300.0,2027.274,2027.445,2026.075,2026.135
1702942200.0,2026.165,2026.615,2025.505,2026.465
1702943100.0,2026.395,2027.715,2026.395,2027.535
1702944000.0,2027.605,2027.985,2026.325,2027.385
1702944900.0,2027.345,2027.415,2026.948,2027.415
1702945800.0,2027.405,2029.215,2027.325,2028.054
1702946700.0,2028.054,2028.228,2026.635,2027.155
1702947600.0,2027.175,2027.575,2026.745,2026.825
1702948500.0,2026.825,2028.015,2026.515,2027.215
1702949400.0,2027.235,2027.245,2026.235,2026.795
1702950300.0,2026.795,2026.935,2025.785,2026.035
1702951200.0,2026.015,2026.435,2024.815,2024.815
1702952100.0,2024.765,2025.485,2023.015,2025.485
1702953000.0,2025.485,2026.075,2025.385,2025.635
1702953900.0,2025.635,2025.875,2023.195,2024.415
1702954800.0,2024.465,2025.155,2023.765,2024.715
1702955700.0,2024.745,2025.525,2023.708,2023.708
1702956600.0,2023.785,2024.365,2022.515,2024.185
1702957500.0,2024.085,2024.145,2023.095,2023.198
1702958400.0,2023.178,2023.178,2021.835,2022.015
1702959300.0,2022.045,2022.728,2021.605,2022.504
1702960200.0,2022.514,2023.348,2022.335,2022.908
1702961100.0,2022.935,2024.215,2022.925,2024.058
1702962000.0,2024.028,2024.078,2022.594,2023.495
1702962900.0,2023.475,2024.355,2023.435,2024.135
1702963800.0,2024.075,2024.745,2024.005,2024.605
1702964700.0,2024.545,2025.195,2022.355,2024.055
1702965600.0,2024.045,2024.475,2023.705,2024.335
1702966500.0,2024.255,2024.635,2023.895,2024.135
1702967400.0,2024.095,2026.415,2023.365,2024.518
1702968300.0,2024.518,2025.875,2024.458,2024.725
1702969200.0,2024.735,2024.775,2022.805,2024.455
1702970100.0,2024.465,2026.155,2023.878,2025.555
1702971000.0,2025.595,2026.245,2024.338,2024.918
1702971900.0,2024.918,2025.698,2024.135,2024.765
1702972800.0,2024.765,2025.275,2023.778,2024.885
1702973700.0,2024.905,2026.935,2024.465,2026.895
1702974600.0,2026.915,2028.365,2026.905,2027.025
1702975500.0,2027.035,2027.235,2026.155,2027.035
1702976400.0,2027.045,2027.355,2026.315,2026.905
1702977300.0,2026.935,2027.005,2025.555,2025.885
1702978200.0,2025.825,2027.005,2025.645,2026.835
1702979100.0,2026.795,2026.915,2025.905,2026.195
1702980000.0,2026.185,2026.915,2025.965,2026.275
1702980900.0,2026.295,2026.755,2025.915,2025.975
1702981800.0,2026.025,2026.235,2024.425,2024.448
1702982700.0,2024.458,2025.795,2024.118,2025.595
1702983600.0,2025.585,2026.735,2025.295,2026.495
1702984500.0,2026.475,2027.125,2026.225,2026.745
1702985400.0,2026.758,2026.904,2026.028,2026.175
1702986300.0,2026.195,2026.678,2026.085,2026.354
1702987200.0,2026.364,2028.715,2026.338,2028.715
1702988100.0,2028.715,2029.495,2027.715,2027.825
1702989000.0,2027.835,2029.915,2026.115,2028.235
1702989900.0,2028.265,2029.985,2026.975,2029.405
1702990800.0,2029.375,2030.865,2029.375,2030.635
1702991700.0,2030.585,2032.585,2030.158,2031.005
1702992600.0,2030.995,2031.005,2028.335,2028.905
1702993500.0,2028.935,2030.575,2028.775,2029.865
1702994400.0,2029.945,2031.665,2028.775,2031.205
1702995300.0,2031.265,2031.915,2030.635,2031.035
1702996200.0,2031.015,2037.365,2029.725,2037.135
1702997100.0,2037.135,2042.115,2036.625,2041.315
1702998000.0,2041.395,2043.435,2040.675,2042.275
1693887300.0,1937.155,1937.595,1936.975,1937.525
1693888200.0,1937.535,1938.595,1937.435,1938.515
1693889100.0,1938.465,1938.845,1938.175,1938.418
1693890000.0,1938.405,1938.785,1938.115,1938.325
1693890900.0,1938.325,1938.905,1937.965,1937.965
1693891800.0,1937.955,1938.195,1936.845,1936.975
1693892700.0,1936.975,1937.645,1936.505,1936.965
1693893600.0,1936.955,1937.185,1935.905,1935.915
1693894500.0,1935.905,1936.345,1935.108,1935.915
1693895400.0,1935.915,1936.145,1935.035,1936.075
1693896300.0,1936.055,1936.775,1935.715,1936.695
1693897200.0,1936.735,1938.128,1936.728,1937.878
1693898100.0,1937.855,1938.008,1936.275,1936.315
1693899000.0,1936.315,1936.315,1935.615,1935.675
1693899900.0,1935.705,1936.875,1935.354,1935.465
1693900800.0,1935.445,1935.585,1934.215,1934.875
1693901700.0,1934.855,1934.895,1932.928,1932.978
1693902600.0,1932.985,1933.358,1932.044,1933.025
1693903500.0,1933.035,1933.895,1932.745,1933.365
1693904400.0,1933.365,1933.375,1932.474,1933.195
